BRAND NAME,WEBSITE,URL,SKU,NAME
Method,https://methodhome.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,89.0,Mindful Living Shop
Pumie,,https://www.walmart.com/browse/household-essentials/bathroom/1115193_1071965,23.0,Bathroom (Household Essentials)
Zep,https://www.zep.com/,https://www.walmart.com/browse/household-essentials/bathroom/1115193_1071965,32.0,Bathroom (Household Essentials)
Swiffer,https://www.swiffer.com/,https://www.walmart.com/browse/household-essentials/cleaning-supplies/1115193_1071966,1337.0,
Mr. clean,https://www.mrclean.com/,https://www.walmart.com/browse/household-essentials/cleaning-supplies/1115193_1071966,477.0,
Sprayway,https://spraywayinc.com/,https://www.walmart.com/browse/household-essentials/cleaning-supplies/1115193_1071966,152.0,
Windex,https://www.windex.com/,https://www.walmart.com/browse/household-essentials/cleaning-supplies/1115193_1071966,325.0,
Angel soft,https://www.angelsoft.com/,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,72.0,Paper & Plastic Household Essentials
Kleenex,https://www.kleenex.com/,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,506.0,Paper & Plastic Household Essentials
Charmin,https://www.charmin.com/,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,225.0,Paper & Plastic Household Essentials
Puffs,https://www.puffs.com/,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,120.0,Paper & Plastic Household Essentials
Quilted northern,https://www.quiltednorthern.com/,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,45.0,Paper & Plastic Household Essentials
Rubbermaid,https://www.rubbermaid.com/,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,55.0,Paper & Plastic Household Essentials
Glade,https://www.glade.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,977.0,Air Fresheners
Renuzit,https://www.renuzit.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,237.0,Air Fresheners
Air wick,https://www.airwick.us/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,951.0,Air Fresheners
Safely,,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,3.0,Air Fresheners
Ozium,,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,74.0,Air Fresheners
Punati,,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,22.0,Air Fresheners
Poo-pourri,https://www.poopourri.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,94.0,Air Fresheners
Poo-pourri,https://www.poopourri.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,7.0,Mindful Living Shop
Funkaway,https://www.funkaway.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,30.0,Air Fresheners
Pure citrus,,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,11.0,Air Fresheners
Little trees,https://www.littletrees.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,802.0,Air Fresheners
Citrus magic,,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,235.0,Air Fresheners
Odoban,https://www.odoban.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,35.0,Air Fresheners
California scents,https://www.californiascents.com/,https://www.walmart.com/browse/household-essentials/air-fresheners/1115193_1025739,190.0,Air Fresheners
Duracell,https://www.duracell.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,1374.0,Batteries
Energizer,https://www.energizer.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,2486.0,Batteries
Rayovac,https://www.rayovac.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,400.0,Batteries
Panasonic,https://na.panasonic.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,782.0,Batteries
Acdelco,https://www.acdelco.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,17.0,Batteries
Saft,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,104.0,Batteries
Eneloop,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,30.0,Batteries
Orgill,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,2.0,Batteries
Vmaxtanks,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,312.0,Batteries
Licb,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,27.0,Batteries
Westinghouse,https://westinghouse.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,24.0,Batteries
Ebl,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,339.0,Batteries
Vinnic,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,68.0,Batteries
Pale blue,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,3.0,Batteries
Varta,https://www.varta-consumer.com/,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,121.0,Batteries
Hiquick,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,29.0,Batteries
Pkcell,,https://www.walmart.com/browse/household-essentials/batteries/1115193_1076905,127.0,Batteries
Dr. bronner's,https://www.drbronner.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,31.0,Mindful Living Shop
Burt's bees,https://www.burtsbees.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,96.0,Mindful Living Shop
Clr,https://www.jelmar.com/clr/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,4.0,Mindful Living Shop
Lemi shine,https://www.lemishine.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,7.0,Mindful Living Shop
Tree hut,https://www.treehutshea.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,89.0,Mindful Living Shop
Gryph & ivyrose,,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,1.0,Mindful Living Shop
Therabreath,https://www.therabreath.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,10.0,Mindful Living Shop
Ivory,,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,30.0,Mindful Living Shop
Quick shine,,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,5.0,Mindful Living Shop
Native,https://www.nativecos.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,72.0,Mindful Living Shop
Renpure,https://www.renpure.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,6.0,Mindful Living Shop
St. ives,https://www.stives.com/,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,32.0,Mindful Living Shop
From 1200-1500,,,,
Uni-ball,www.uniball.com,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,3554.0,Pens
Uni-ball,www.uniball.com,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,225.0,Markers and Highlighters
Uni-ball,www.uniball.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,153.0,
Pentel,www.pentel.com,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,2767.0,Pens
Pentel,www.pentel.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,1561.0,
Zebra,www.zebrapen.com,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,2043.0,Pens
Zebra,www.zebrapen.com,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,257.0,Markers and Highlighters
Zebra,www.zebrapen.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,345.0,
Wite-out,,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,4.0,Pens
Nylea,www.nylea.net,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,5.0,Pens
Sakura,www.sakuraofamerica.com,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,565.0,Pens
Eraser mate,,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,1.0,Pens
Tombow,www.tombowusa.com,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,269.0,Pens
Cross,www.cross.com,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,266.0,Pens
Lineon,,https://www.walmart.com/browse/office-supplies/pens/1229749_1988510,17.0,Pens
Five star,www.fivestardirect.us,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,689.0,Notebooks & Pads
Five star,www.fivestardirect.us,https://www.walmart.com/shop/deals/office-and-activities,28.0,
Five star,www.fivestardirect.us,https://www.walmart.com/shop/deals/office-and-activities,28.0,
Exceed,,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,28.0,Notebooks & Pads
Exceed,,https://www.walmart.com/browse/paper/1229749_6562796,6.0,Paper
U style,,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,28.0,Notebooks & Pads
Mintgreen,,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,15.0,Notebooks & Pads
Mintgreen,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,33.0,Planners
Rocketbook,www.getrocketbook.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,167.0,Notebooks & Pads
Mintra home,www.mintrahome.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,36.0,Notebooks & Pads
Hamelin,www.hamelinbrands.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,5.0,Notebooks & Pads
Ucreate,,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,33.0,Notebooks & Pads
Cambridge,www.cambridgeus.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,277.0,Notebooks & Pads
Cambridge,www.cambridgeus.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,169.0,Planners
Pentalic,www.pentalic.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,43.0,Notebooks & Pads
Paper junkie,,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,47.0,Notebooks & Pads
Class act scrapbooking,,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,14.0,Notebooks & Pads
Tru red,www.trured.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,220.0,Notebooks & Pads
Prang,www.prang.com,https://www.walmart.com/browse/notebooks-pads/1229749_4796182,11.0,Notebooks & Pads
Dayspring,www.dayspring.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,112.0,Planners
Blue sky,www.bluesky.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,699.0,Planners
See it bigger,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,32.0,Planners
At-a-glance,www.ataglance.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,2740.0,Planners
Global printed products,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,72.0,Planners
Willow creek press,www.willowcreekpress.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,609.0,Planners
The happy planner,www.thehappyplanner.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,124.0,Planners
Me & my big ideas,www.meandmybigideas.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,191.0,Planners
Ecoearth,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,3.0,Planners
Work from home,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,21.0,Planners
Trends international,www.trendsinternational.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,389.0,Planners
Clever fox,www.cleverfoxplanner.com,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,57.0,Planners
3birds design,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,2.0,Planners
Lm little more,,https://www.walmart.com/browse/office-supplies/planners/1229749_8412191,4.0,Planners
Zeyar,www.zeyar.net,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,34.0,Markers and Highlighters
Posca,www.posca.com,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,189.0,Markers and Highlighters
Artwerk,,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,1.0,Markers and Highlighters
U brands,www.ubrands.com,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,224.0,Markers and Highlighters
Mr. pen,www.mrpen.co,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,80.0,Markers and Highlighters
Mr. pen,www.mrpen.co,https://www.walmart.com/shop/deals/office-and-activities,101.0,
Vaci glass,,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,2.0,Markers and Highlighters
Mr. sketch,www.mrsketch.com,https://www.walmart.com/browse/office-supplies/markers-and-highlighters/1229749_9081741,144.0,Markers and Highlighters
Hammermill,www.hammermill.com,https://www.walmart.com/browse/paper/1229749_6562796,1387.0,Paper
Paris corporation,www.pariscorp.com,https://www.walmart.com/browse/paper/1229749_6562796,7.0,Paper
Post-it,www.post-it.com,https://www.walmart.com/browse/paper/1229749_6562796,3446.0,Paper
Post-it,www.post-it.com,https://www.walmart.com/shop/deals/office-and-activities,31.0,
Print works,,https://www.walmart.com/browse/paper/1229749_6562796,132.0,Paper
Neenah,www.neenahpaper.com,https://www.walmart.com/browse/paper/1229749_6562796,858.0,Paper
Southworth,www.southworth.com,https://www.walmart.com/browse/paper/1229749_6562796,890.0,Paper
Boise,www.boisepaper.com,https://www.walmart.com/browse/paper/1229749_6562796,20.0,Paper
Xerox,www.xerox.com,https://www.walmart.com/browse/paper/1229749_6562796,196.0,Paper
Strathmore,www.strathmoreartist.com,https://www.walmart.com/browse/paper/1229749_6562796,596.0,Paper
Stamperia,www.stamperia.com,https://www.walmart.com/browse/paper/1229749_6562796,374.0,Paper
Bostitch,www.bostitchoffice.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,338.0,
Sterilite,www.sterilite.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,12.0,
Sterilite,www.sterilite.com,https://www.walmart.com/shop/back-to-college,35.0,Back to College
Sterilite,www.sterilite.com,https://www.walmart.com/shop/back-to-college,35.0,Back to College
Deli,www.deliusa.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,23.0,
Usa titanium,,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,4.0,
Staedtler,www.staedtler.us,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,357.0,
Utoimkio,,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,35.0,
Zipit,www.zipitstore.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,94.0,
Zipit,www.zipitstore.com,https://www.walmart.com/shop/deals/office-and-activities,19.0,
Scribble stuff,,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,2.0,
Maped,www.maped.com,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,89.0,
Cicimelon,,https://www.walmart.com/browse/office-supplies/pencils-pencil-sharpeners/1229749_9412206,6.0,
Hand2mind,www.hand2mind.com,https://www.walmart.com/shop/deals/office-and-activities,37.0,
Educational insights,www.educationalinsights.com,https://www.walmart.com/shop/deals/office-and-activities,23.0,
Officemate,,https://www.walmart.com/shop/deals/office-and-activities,22.0,
Learning resources,www.learningresources.com,https://www.walmart.com/shop/deals/office-and-activities,20.0,
Aurora gb,www.auroragb.com,https://www.walmart.com/shop/deals/office-and-activities,19.0,
The home edit,www.thehomeedit.com,https://www.walmart.com/shop/back-to-college,17.0,Back to College
The home edit,www.thehomeedit.com,https://www.walmart.com/shop/back-to-college,17.0,Back to College
Command,www.command.com,https://www.walmart.com/shop/back-to-college,21.0,Back to College
Command,www.command.com,https://www.walmart.com/shop/back-to-college,21.0,Back to College
Tide,www.tide.com,https://www.walmart.com/shop/back-to-college,23.0,Back to College
Tide,www.tide.com,https://www.walmart.com/shop/back-to-college,23.0,Back to College
Tide,www.tide.com,https://www.walmart.com/browse/household-essentials/laundry/1115193_1071967,667.0,
Equate,,https://www.walmart.com/shop/back-to-college,22.0,Back to College
Equate,,https://www.walmart.com/shop/back-to-college,22.0,Back to College
Equate,,https://www.walmart.com/browse/personal-care/sun-care/1005862_1001508,79.0,Personal Care > Sun Care
Equate,,https://www.walmart.com/browse/personal-care/sun-care/1005862_1001508,79.0,Sun Care
Equate,,https://www.walmart.com/browse/beauty/nail-care/1085666_3592123,50.0,
Equate,,https://www.walmart.com/browse/beauty/beauty-tools-tech/1085666_2446618,57.0,
Equate,,https://www.walmart.com/browse/seasonal/personal-care-stock-up/1085632_9267270_7332448,30.0,Personal Care Stock Up
Equate,,https://www.walmart.com/browse/seasonal/personal-care-stock-up/1085632_9267270_7332448,30.0,Personal Care Stock Up
Equate,,https://www.walmart.com/browse/personal-care/feminine-care/1005862_1091866,93.0,Personal Care > Feminine Care
Equate,,https://www.walmart.com/browse/personal-care/incontinence/1005862_1225655,29.0,Personal Care > Incontinence
Equate,,https://www.walmart.com/browse/health/pain-relievers/976760_6972993?povid=H&W_AllDepartment_PainRelievers_Rweb_060223,188.0,Health > Pain Relievers
Equate,,https://www.walmart.com/browse/health/pain-relievers/976760_6972993?povid=H&W_AllDepartment_PainRelievers_Rweb_060223,188.0,Pain Relievers
Equate,,https://www.walmart.com/browse/health/allergy-and-sinus/976760_3771182?povid=H&W_AllDepartment_AllergySinusandAsthma_Rweb_060223,138.0,
Equate,,https://www.walmart.com/browse/health-and-medicine/cold-cough-and-flu/976760_4661388_6244277?povid=H&W_AllDepartment_ColdCoughandFlu_Rweb_060223,242.0,"Health & Medicine > Cold, Cough & Flu"
Equate,,https://www.walmart.com/browse/kids-health-shop/976760_3460237?povid=H&W_AllDepartment_KidsMedicine_Rweb_060223,60.0,Kids' Health Shop
Equate,,https://www.walmart.com/browse/digestive-health/976760_1396434?povid=H&W_AllDepartment_DigestiveHealth_Rweb_060223,156.0,Digestive Health
Equate,,https://www.walmart.com/browse/digestive-health/976760_1396434?povid=H&W_AllDepartment_DigestiveHealth_Rweb_060223,156.0,Digestive Health
Equate,,https://www.walmart.com/browse/digestive-health/976760_1396434?povid=H&W_AllDepartment_DigestiveHealth_Rweb_060223,156.0,Digestive Health
Equate,,https://www.walmart.com/browse/household-essentials/paper-plastic/1115193_1073264,6.0,Paper & Plastic Household Essentials
Sam & libby,,https://www.walmart.com/shop/back-to-college,18.0,Back to College
Sam & libby,,https://www.walmart.com/shop/back-to-college,18.0,Back to College
Clorox,www.clorox.com,https://www.walmart.com/shop/back-to-college,15.0,Back to College
Clorox,www.clorox.com,https://www.walmart.com/shop/back-to-college,15.0,Back to College
Clorox,www.clorox.com,https://www.walmart.com/browse/home-improvement/toilet-seats-and-lids/1072864_1045879_5533759_4289910_6982244,6.0,
Clorox,www.clorox.com,https://www.walmart.com/browse/household-essentials/laundry/1115193_1071967,547.0,
Clorox,www.clorox.com,https://www.walmart.com/browse/household-essentials/kitchen/1115193_1071968,385.0,Kitchen Household Essentials
Clorox,www.clorox.com,https://www.walmart.com/browse/household-essentials/bathroom/1115193_1071965,202.0,Bathroom (Household Essentials)
Clorox,www.clorox.com,https://www.walmart.com/browse/household-essentials/cleaning-supplies/1115193_1071966,761.0,
Dawn,www.dawn-dish.com,https://www.walmart.com/shop/back-to-college,15.0,Back to College
Dawn,www.dawn-dish.com,https://www.walmart.com/shop/back-to-college,15.0,Back to College
Dawn,www.dawn-dish.com,https://www.walmart.com/browse/household-essentials/kitchen/1115193_1071968,357.0,Kitchen Household Essentials
Dawn,www.dawn-dish.com,https://www.walmart.com/browse/household-essentials/cleaning-supplies/1115193_1071966,427.0,
Gain,www.ilovegain.com,https://www.walmart.com/shop/back-to-college,15.0,Back to College
Gain,www.ilovegain.com,https://www.walmart.com/shop/back-to-college,15.0,Back to College
Gain,www.ilovegain.com,https://www.walmart.com/browse/household-essentials/laundry/1115193_1071967,361.0,
Dove,www.dove.com,https://www.walmart.com/shop/back-to-college,13.0,Back to College
Dove,www.dove.com,https://www.walmart.com/shop/back-to-college,13.0,Back to College
Dove,www.dove.com,https://www.walmart.com/browse/1085666_4820682_9411485,1.0,Walmart Family Mobile Phones
Dove,www.dove.com,https://www.walmart.com/browse/1085666_4820682_9411485,1.0,Unknown (URL does not specify a category)
Dove,www.dove.com,https://www.walmart.com/browse/beauty/mens-grooming/1085666_8845470,2.0,Men's Grooming
Dove,www.dove.com,https://www.walmart.com/browse/beauty/mens-grooming/1085666_8845470,2.0,Beauty > Men's Grooming
Dove,www.dove.com,https://www.walmart.com/browse/seasonal/personal-care-stock-up/1085632_9267270_7332448,26.0,Personal Care Stock Up
Dove,www.dove.com,https://www.walmart.com/browse/seasonal/personal-care-stock-up/1085632_9267270_7332448,26.0,Personal Care Stock Up
Dove,www.dove.com,https://www.walmart.com/browse/seasonal/mindful-living-shop/1085632_8154447,71.0,Mindful Living Shop
Shark,www.sharkclean.com,https://www.walmart.com/shop/deals/all-home,50.0,All Home Deals
Shark,www.sharkclean.com,https://www.walmart.com/shop/deals/all-home,50.0,All Home Deals
Bissell,www.bissell.com,https://www.walmart.com/shop/deals/all-home,31.0,All Home Deals
Bissell,www.bissell.com,https://www.walmart.com/shop/deals/all-home,31.0,All Home Deals
Hillsdale,www.hillsdalefurniture.com,https://www.walmart.com/shop/deals/all-home,27.0,All Home Deals
Hillsdale,www.hillsdalefurniture.com,https://www.walmart.com/shop/deals/all-home,27.0,All Home Deals
Homfa,,https://www.walmart.com/shop/deals/all-home,27.0,All Home Deals
Homfa,,https://www.walmart.com/shop/deals/all-home,27.0,All Home Deals
Homfa,,https://www.walmart.com/shop/deals/flash-picks?povid=rweb_browse_dept_savings_flashpicks,8.0,
Signature design by ashley,www.ashleyfurniture.com,https://www.walmart.com/shop/deals/all-home,22.0,All Home Deals
Signature design by ashley,www.ashleyfurniture.com,https://www.walmart.com/shop/deals/all-home,22.0,All Home Deals
Dyson,www.dyson.com,https://www.walmart.com/shop/deals/all-home,19.0,All Home Deals
Dyson,www.dyson.com,https://www.walmart.com/shop/deals/all-home,19.0,All Home Deals
Hoover,www.hoover.com,https://www.walmart.com/shop/deals/all-home,18.0,All Home Deals
Hoover,www.hoover.com,https://www.walmart.com/shop/deals/all-home,18.0,All Home Deals
Tineco,www.tineco.com,https://www.walmart.com/shop/deals/all-home,17.0,All Home Deals
Tineco,www.tineco.com,https://www.walmart.com/shop/deals/all-home,17.0,All Home Deals
Easyfashion,,https://www.walmart.com/shop/deals/all-home,16.0,All Home Deals
Easyfashion,,https://www.walmart.com/shop/deals/all-home,16.0,All Home Deals
Gped,,https://www.walmart.com/shop/deals/all-home,16.0,All Home Deals
Gped,,https://www.walmart.com/shop/deals/all-home,16.0,All Home Deals
Gped,,https://www.walmart.com/shop/deals/clearance?povid=rweb_browse_dept_savings_clearance,44.0,Clearance Deals
Nestl,www.nestle.com,https://www.walmart.com/shop/deals/all-home,13.0,All Home Deals
Nestl,www.nestle.com,https://www.walmart.com/shop/deals/all-home,13.0,All Home Deals
Dhp,www.dhpfurniture.com,https://www.walmart.com/shop/deals/all-home,12.0,All Home Deals
Dhp,www.dhpfurniture.com,https://www.walmart.com/shop/deals/all-home,12.0,All Home Deals
E.l.f. cosmetics,www.elfcosmetics.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,14.0,
E.l.f. cosmetics,www.elfcosmetics.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,7.0,Beauty > New Arrivals
E.l.f. cosmetics,www.elfcosmetics.com,https://www.walmart.com/browse/beauty/beauty-tools-tech/1085666_2446618,220.0,
L'oreal paris,www.lorealparisusa.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,3.0,
L'oreal paris,www.lorealparisusa.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,4.0,Beauty > New Arrivals
L'oreal paris,www.lorealparisusa.com,https://www.walmart.com/shop/deals/beauty-and-grooming,8.0,Beauty and Grooming Deals
L'oreal paris,www.lorealparisusa.com,https://www.walmart.com/shop/deals/beauty-and-grooming,8.0,Deals > Beauty and Grooming
L'oreal paris,www.lorealparisusa.com,https://www.walmart.com/shop/deals/beauty-and-grooming,8.0,Beauty and Grooming Deals
L'oreal paris,www.lorealparisusa.com,https://www.walmart.com/shop/deals/beauty-and-grooming,8.0,Deals > Beauty and Grooming
Nyx professional makeup,www.nyxcosmetics.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,3.0,
Nyx professional makeup,www.nyxcosmetics.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,2.0,Beauty > New Arrivals
Nyx professional makeup,www.nyxcosmetics.com,https://www.walmart.com/browse/1085666_4820682_9411485,6.0,Walmart Family Mobile Phones
Nyx professional makeup,www.nyxcosmetics.com,https://www.walmart.com/browse/1085666_4820682_9411485,6.0,Unknown (URL does not specify a category)
Physicians formula,www.physiciansformula.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,4.0,
Physicians formula,www.physiciansformula.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,2.0,Beauty > New Arrivals
Physicians formula,www.physiciansformula.com,https://www.walmart.com/browse/1085666_4820682_9411485,3.0,Walmart Family Mobile Phones
Physicians formula,www.physiciansformula.com,https://www.walmart.com/browse/1085666_4820682_9411485,3.0,Unknown (URL does not specify a category)
Milani,www.milanicosmetics.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,3.0,
Neutrogena,www.neutrogena.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,4.0,
Neutrogena,www.neutrogena.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,27.0,Beauty > New Arrivals
Neutrogena,www.neutrogena.com,https://www.walmart.com/browse/personal-care/sun-care/1005862_1001508,263.0,Personal Care > Sun Care
Neutrogena,www.neutrogena.com,https://www.walmart.com/browse/personal-care/sun-care/1005862_1001508,263.0,Sun Care
Profusion cosmetics,www.profusioncosmetics.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,3.0,
Profusion cosmetics,www.profusioncosmetics.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,10.0,Beauty > New Arrivals
Hard candy,www.hardcandy.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,3.0,
Hard candy,www.hardcandy.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,8.0,Beauty > New Arrivals
Bubble skincare,www.bubbleskincare.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
Bubble skincare,www.bubbleskincare.com,https://www.walmart.com/browse/beauty/new-arrivals/1085666_4427759,10.0,Beauty > New Arrivals
Amen,,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
Fortify skincare,www.fortifyskincare.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
Sally hansen,www.sallyhansen.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,2.0,
Sally hansen,www.sallyhansen.com,https://www.walmart.com/browse/beauty/nail-care/1085666_3592123,1632.0,
Ardell,www.ardelllashes.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,2.0,
Orly,www.orlybeauty.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
Madluvv,,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
Laura geller new york,www.laurageller.com,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
Amgra,,https://www.walmart.com/browse/beauty/viral-beauty-products/1085666_7118612,1.0,
