Can't go out front entrance will drag. But staff extremely helpful. Would stay again now aware of parking challenge. Rooms were comfortable and clean was issue w AC but not enough to complain about.  Mediterranean grill on sight. Extremely tight for semi. ,JimB666,2016-06-04
Clean room very efficient  customer service  and swimming pool  very clean..front  desk willing to  help ,claudiavH3069GD,2016-06-01
Great to shower & sleep. Surprisingly quiet (so near toll road & SNA) and surprisingly good breakfast!,patriciapZ6584JU,2016-05-31
We enjoyed the availability of the Travelodge in conection with our Whitaker Wellness Insttitute visit,L6961FTsusanm,2016-05-28
"Cheap place to sleep and shower. that's it
If you are going to stay in the hotel for any period of time go somewhere else.  If you need to shower and hit the bunk it will do. ",171rhondal,2016-05-09
Better sleep here than at our resort!  Great pool and hot tub. Room was well taken care of and 'fancier' than we had expected.  We'll worth the price we paid and being a quick 5 minutes to the airport made it perfect for us! Will recommend and stay again. Shower temperature was tricky to adjust but not impossible.  ,524dawnk,2016-05-08
"1.  Room had strong odor of cleaning materials.
2.  Woke up in the middle of night to use the toilet only to find a roach or two scurrying around and another type of crawly bug I couldn't identify!  Needless to say, I didn't get much sleep.
3.  Breakfast in the restaurant next door was not very good and not very clean.  I had a sticky table!
4.  I let the clerk know about the roaches (in a quiet voice) when I checked out and all he did was say sorry and he would let the manager know.  Seriously??  I paid $163 for two nights for this???  UNACCEPTABLE!!!",G8471RAelaines,2016-04-28
It was simple and nice. Nothing special but we were pleasantly surprised when we found out that the couch turned into a sofa bed so our friends could stay the night after a day of partying.  ,iloveligers,2016-04-27
"It was a nice place to stay, but I accidently booked two rooms and they would not refund me.  I made several phone calls and pleaded for help, but they simply said no.  The breakfast was an absolute joke.  Don't waste your time.  I will never never stay at any Travelodge again.",64noelc,2016-04-27
"Reasonably nice accomidations, Beautiful Lobby, Suprisingly Quiet (near airport) It was across the street from a large shopping center w Restaurants & stores.
Would have rated it a 5 except for the continental breakfast. We went at 7:45am and they had LOTS of bread for toast,  only 2 tiny cereal boxes, 1 frosted flakes, 1 shreaded wheat. I asked if they had any other cereal They said  “NO”. There were alot of people coming in.No more cereal than for 2 people, No yogurt. no waffles or pancakes. Most places have waffle machines now a days. It was free so what do you want.",dr528,2016-04-25
"Good hotel, very clean. The only issue was that the room on the second floor still smelled smoke. Why? Because the first floor had smoking rooms and the smoke travels up?.The attendant said they were all booked and there was no other room to change to. I woke up with headache the next morning. 
 
   ",LiliGem,2016-04-24
"I was a little worried about staying here due to other reviews. I had nothing to be worried about. This hotel is great! The room was great, bed was comfy, room was spacious (It was my husband, 11 year old, 8 year old, 2 year old, and me) and had lots of room, and the noise from the airport wasn't bad at all! The property was beautiful. Short drive to beaches, any food you could want (burger place next door is excellent by the way!), and tons of shopping centers. The breakfast was ok, get the eggs and pancakes, but that is the restaurant not the hotel. We only planned on staying 2 nights, but ended up staying 3! Overall very impressed! ",heatherbH7604BP,2016-04-13
"First impression count!
The over all appearance of the place leaves a lot to be desired. The check-in staff was rude and shortcoming. Personally wouldn't recommend this place to anyone!",karely777,2016-04-11
"I booked two rooms & was given 150 & 146. Check-in was quick, but the lady wasn't very hospitable, no smile, no thank you for staying with us, she acted like I was inconveniencing her. Room 150 reeked of cigarette & they gave us a different room upstairs. My family stayed in the downstairs room & my parents took the upstairs. The rooms were fine, clean, & had toiletries and a mini fridge. Breakfast was next door at the onsite restaurant. It seems a temporary situation. There was a line of guests at the door at 6:30 a.m., but the restaurant was not prepared. It was inconvenient, because everyone was trying to hurry up and get something to eat before they had other plans for the day. Everything was still being put out, the bread wasn't fresh & the made to order breakfast took a long time & was tiny proportions. The man was very nice, but under prepared. The rooms was 20 minutes from the Catalina Flyer & served it's purpose for us, but I'd only stay here again if I had to because of the price.",SereneEcho,2016-04-07
"There was a mixup with my rate and I ended up having to pay more than what I was led to believe. The front desk clerk that helped me was very rude and lacking compassion. Even after I started crying.  I understand that the rate shown on my confirmation  is the rate I was expected to pay, but I wasn't aware of that at the time, and felt conned into joining a program that ended up not benefiting me.  Then the room smelled like mildew. The sheets looked they were never changed. They weren't crisp, smoothed out and were super wrinkled. AND there was a hair on my pillow case! Gross.  Then the shower water continuously switched from scalding hot to cold every couple of seconds. So until I realized I would have to settle for a bath, I got burned in the face twice.  And despite requesting a room far from any smoking rooms I had to deal with the people in the room next to me and going out onto the landing to smoke cigarettes. I have asthma and I'm extremely sensitive to cigarette smoke and this ended up being a real problem.   Smoking should not be allowed within 50 feet of a non-smoking hotel room. These people were standing right outside my door and window.   And then the only coffee that was stocked in my room was decaf and when I called the front desk to request regular they told me I had to walk all the way to the reception desk to get it. I was in the far back of the hotel, just woke up and was in my pajamas...Not very good customer service!  Very VERY disappointed in my stay...too many downers.",841nataliaw,2016-04-06
Loved the room. It was clean. Maid service was great. Breakfast was great. Lot of parking. Front desk was amazing. Pool and jacuzzi was awesome. Definitely staying there again when I am in town.,susanagX6311UZ,2016-03-31
Had a nice visit here. The only thing that bothered us was the bed. Too hard and very noisy. Staff was great and friendly.,371theresai,2016-03-28
"Out of all the Wyndam places we have stayed this one has been the worse. We were very disappointed. One day our room wasn't cleaned. The next day no towels were left. One night we were kept awake by noisy, rowdy neighbors.",S166FQbrianw,2016-03-27
We got into our room 150 around 8pm and right when I opened the door I saw a roach run into the AC/heater . I told my kids we aren't staying in that room. We went to the front desk and explained what we saw and they gave me another room . We went to that room which was located up stairs. We walked in and I saw another roach . We walked out and I just said we wanted our money back. I had to find another hotel to stay in at 9pm at night . Never will stay at Travelodge again. The guy that helped me was very nice. It's not his fault he works in a roach infested hotel .,covergl1000,2016-03-23
"The stay itself was fine but I was called out of bed at 11:30pm to give payment information that I had given months prior. I was sent a booking confirmation and I replied asking if there was anything else you needed from me as well as some other questions and I never received a reply.
The lady on the phone was rude and short with me and gave me the feeling that I was bothering her, she then left her post in the middle of me trying to get confirmation if my emailed arrived. I had to explain everything from the beginning to the guy who took over. My emails never made it, he had to give me his private email to send the information over. I was told I would be contacted by management the next day which never happened.",pedromY4074DC,2016-03-21
"There were a lot of random people hanging around, and all the dudes sitting on cars right outside my room did not make me feel secure in my room.  The room itself was very nice and obviously recently remodeled.",friendswithclowns,2016-03-17
"My 16 year old daughter and I wanted to take a trip to Cali and experience the beach, so I booked a hotel near the beach without spending all of our budgeted money. Travelodge has a decent reputation so I was confident that our stay would be enjoyable. I didn't expect the drug deals in the parking lot, the eroded door that left a gape you could see through, bumpy/caved in mattresses, nor did I expect mold in the shower! Disgusting. I shouldn't have to worry about our safety and health while enjoying a vacation. Observant, yes....but worry, no.",144dorothyr,2016-03-16
"Don't let the low price fool you! Room was clean, comfortable and we felt secure during our stay. 
Would definitely stay again!",razzmatazzvacations,2016-03-15
"I had to catch a very early flight, so that was the only reason I needed to stay there. Room had a sour smell, felt a bit worn/grimy. But nothing horrific/disgusting and quiet enough for sleeping. 
Desk clerks were helpful, friendly, polite. ",376staceyl,2016-03-15
"Wonderful. Had to fly out early from John Wayne; arrived near midnight.  Kind and helpful agent at front desk in well-lit, expansive lobby set me up quickly and perfectly.  All my phone requests were granted.  Clean room, Granite counter.  Amenities.  Quiet.  GREAT bed...all for a very inexpensive price.  5 minutes to airport or parking.shuttle.  Right next to Freeway yet little noise.  Will make this my stop when I return to OC",jimcJ5778JY,2016-03-14
Stayed here for 5 days spanning a weekend.  Price was outstanding.  Room was spacious and clean enough. Mattresses were comfortable. Parking lot  appeared to be busy place. Good Neighborhood though.  Easy access to expressways from this location.  AC worked well.  Microwave and small fridge in room in working order and clean. Internet connection also very fast so I could do work. Would have preferred to not see the exact same framed art / picture on 3 of the walls in my room but that had no impact on the usefulness and function of the room.   ,citygirl950,2016-03-14
"This Travelodge is just what you'd expect from an economy motel.  Old motel, many coats of paint, but clean, with newer TV, microwave and mini refrigerator.  Also cute towel origami (see picture).  Breakfast was served in a dingy Greek restaurant with poor service and poor quality food which included scrambled eggs, bacon, and potatoes or pancakes.  It was not good, but you really can't expect too much from a motel like this.  This Travelodge met my expectations.",JimU917,2016-03-12
The place was ok.. clean.  Safe. The free breakfast was at restaurant next door.  Lady there was way less them pleasant.  I recieve 5 pieces of cubed potatoes with breakfast. Saturday my daughter didn't eat her bacon with her breakfast - she doesn't like it so I ate it.  Sunday morning the lady brings ky daughter her breakfast wuth no bacon. She's like oh she didn't eat it yesterday. I td her bring it I'll ear it. OK experience.  Hotel waa good but the morning breakfast experience was not so  good.. not sure if I'd stay there again.. room next to us played loud music all night and kept walking out in courtyard talking really loud at 1am.. room above us ppl were stomping around till about 4am..,scottrT5713FX,2016-03-05
"Clean, fully equipped with everything! A little old fashioned, but served the purpose. Great Air Con, good lighting.

Wifi never worked in the room, but fine in reception. Kitchen was closed so glad to walk to restaurant next door which was like the place that time forgot!

Everything was served in polystyrene cups, bowls and plates! Not nice at all, plus plastic knifes and forks----- I thought we were camping.",J7573RKmariab,2016-03-02
"Good for a couple of nights before flying out of John Wayne airport. A bit noisy at peak flying times with aircraft taking off
",michaelbW1030HM,2016-02-28
"(+) Great location to stay for Irvine area travels. Room was clean and suited our needs. Front desk staff was very professional and welcoming. ( - ) Bathroom had leaky shower faucet and leaky toilet. I was attending a formal business event and presentable attire was a must, the lack of  an iron and board was extremely disappointing.
      
      ",benpB3435YI,2016-02-24
"The front desk attendant was engaging and helpful. We arrived late for a quick night before an early flight next day. Didn't use the pool or have time to check the breakfast out but the room was clean and the beds comfortable. I wouldn't use this as a getaway motel but it served its purpose well.
",svg365,2016-02-20
"This is the first time my wife and I stayed at a Travelodge and probably the last.  We usually stay at Holiday Inn or Best Western but decided to try here because of the price, wrong move!!!  Cleanlinest was not satisfactory and the comp breakfast was a joke. We had a chose of scrambled eggs with pancake of potatoes. The worst eggs I've ever had and the first day no potatoes!  The lady collecting the coupon was  only interested in collecting the coupon.  Cleanlinest did not exsist,  in the four days we never saw a person wipe the tables and when we were finished eating we put our paper plates and etc. in a plastic bag laying on the floor by the serving table.......yuukee!!!!~!!",josephk258,2016-02-19
"Upon arrival we were tired and just wanted to get to our room. We found a sign at the front desk saying, will be back, take a seat. Nearly 20 minutes later a female walks through the door carrying what appeared to be coffee for two. We get to our room and its badly in need of repair. The shower would suddenly turn cold or hot and remain that way for some time before switching back. Breakfast was next door and we had to stop at the front desk to get a ticket. The breakfast was cold with small portions and the coffee was empty more than it was full. The last night we were there the room next to ours erupted into a drunken fight that lasted most of the night and resumed at 5AM. As we were packing to leave we found a crack pipe between the dresser and the fridge. ",dsc0tth,2016-02-19
"Service was friendly and helpful in answering my questions about brochures and my reservation (booked online).  Motel is situated along a business district, close to strip malls and restaurants, and is well-lit outside.  

The room had amenities I expected for an average motel stay (microwave, refrigerator, iron, hair dryer, cable TV, free wi-fi, etc.), and the rooms had modern lights and decor.  Noises between rooms weren't too loud or bothersome.  My room was well-cleaned every day of my seven-day stay.  I preferred to eat breakfast in my room, so I skipped the breakfasts.  Vending machines outside of the rooms were a nice convenience and not overpriced.  The only major drawback are the aircraft noises from the nearby John Wayne Airport, but I also chose to stay at this motel because it's close to it; a local family member told me planes don't operate from 11pm to 7pm there, but if you sleep in after 7am, be prepared for some noise.  Despite that, I would stay again.",michelletR7130PD,2016-02-16
"Stayed here to drop off relatives for an early flight. Lower price than other area hotels. Clean room. Great mediterranean restaurant on site with excellent hummus, babba ganoosh, and samosa's. ",dahgriz,2016-01-20
"The lodging was clean and comfortable, not fancy, but you don't expect that at a Travelodge! The Front Desk Clerk was nice and helpful. We parked our car there for $8 dollars a day and used the shuttle. When the shuttle was not available to pick us up at the airport, the motel covered the ~$10 cab ride back. I would definitely use this option the next time I have an early flight out of SNA.",mard926,2016-01-09
"My husband and I stayed here after a concert so we didn't have to drive 2 hours home. If you are just looking for an easy and clean place to catch some zzz's, then this hotel is fine. If you are looking for anything more, keep going. 

This hotel is located near several restaurants and easily accessible to the freeway. ",nicoler333,2015-12-29
"I stay at this hotel often, at least 4 times a week and its not because its nice, but located near my office.  First off the rooms could be alot nice with little expense and im not sure why its not done.  So out of the rooms ive stayed in there has only been one tub that worked properly.  The other ones either do not drain and you shower in dirty water or you can not not plug it and you cant bath.  The wall paper is literally falling off the walls in some rooms and should be just removed and painted to look way nicer.  The toilet seats in some rooms, 136 off the top of my head is one that the seat wont stay up, so as a man you have to hold the seat up with one hand and blank with the other.  Also several rooms have dirt and mold around tubs which actually removes pretty easily and make the appearnence of bathroom MUCH better.  Some of the doors have up to a 1/2"" gap, that light comes thru the door at night and so does the sound.  Pretty easy adjustment of the plunger mount on door frame to seal it tighter.  No garbage liners, i know its probably to save costs, but staying in the room and eating and disposal of foods after a few days isnt practical.  The internet is super slow, hard to complete tasks for work and most of the time have to use my own hotspot cause it is so slow.  These fixes wouldnt run very much in expense and would make visitors stays more enjoyable. Just some honest feedback from a frequent visitor.",989claytonh,2015-12-26
"The rooms a little  old fashion,  but  clean. It was very  close to airport which  I wanted.  Didn't  get a chance  to have breakfast cause I had an early  flight.  Would  stay again. ",lisamX4804ES,2015-12-15
"I have never stayed in a Travel Lodge. But I will not hesitate to go to this one. It was clean, comfortable and the staff was friendly. ",753darleneh,2015-12-12
Convenient location  Close to the freeways restaurants and some shopping with reasonable rates and breakfast included. We always stay at this hotel during our summer vacations. This time I was there on business.  ,KimL1111,2015-12-09
"It was a good place to stay for a night. After a long drive, all we needed was a good sleep. So we checked in here. We got a big room with two queen beds. It was neat and clean. There was a microwave, mini fridge, coffee machine and a safe in the room. In the morning we had a nice free breakfast in the restaurant beside it. Though the price was a bit on the higher side, but all the other hotels were more expensive on that day. The location was convenient too.",Jayita_Ion,2015-12-08
"If your visiting somebody in UCI, and will be busy all day long this hotel is an excellent option. It is close to the university and there are some good restaurants near. Two things are honestly bad in this hotel, one is the breakfast, and the second is the wifi. But, for the price of the nigth it is OK.",L4616TZfranciscom,2015-12-07
Comfortable room with exceptional amenities.  Close to all major business areas as well as recreational attractions.,577arthurf,2015-12-05
"This is a great place to stay, the rates are fantastic for the area.  I have been very pleased with this property and the service.  Clean and well maintained, comfortable beds.
The maintenance needs a little work, its hard to keep up an older building, but they are trying.  They have a comment card in the room and I believe they try to do what we ask.",Mummzy2013,2015-12-03
"I should have looked at some of the recent reviews here.  Instead, I relied on the 3 star trip advisor rating.  What a mistake!

The place is a dump.  Here is a list of what's wrong:
- card keys to the door won't open unless you try 10x
- AC doesn't work
- Desk chair is broken
- bed is uncomfortable and itchy (bed bugs?)
- there are no cabinets
- the lobby smells
- did I mention the AC doesn't work?
- there is no iron in the room
- the phone doesn't work
- they give you a wifi password, but when you connect, it asks you for a username that was not provided

I was trying to save money by staying here thinking it was at least rated ok, but don't make the mistake I did.  I'm actually still here now, but I'll be checking out tomorrow despite having booked through Saturday.  

You've been warned....",richardsl,2015-12-03
overall good points location was very user friendly;accomodations were good rooms outdated but they were working on that on the negative side had a very loud neighbor and the consruction was going on in the parking lot right below my window  which was a nuisance but overall I enjoyed the pool and reasturants  right their,377darwind,2015-11-23
"The hotel is undergoing renovations, yet it was very quiet.  I did not expect a full hot breakfast in the morning which was a pleasant surprise.  Also clean and comfortable room",LydiaM122,2015-11-21
"I have stayed at this hotel a couple of times. I knew it was in need of an update, but it seemed to be a good value and location for me. The hotel was clean. But this stay, I was put in a room that was not only outdated it was very beat up. I found a hole in the wall, receptacles hanging out, very corroded faucets, and some very noisy neighbors well into the early morning hours. The wifi was very weak which will be a problem if I come back. On the positive side, the bed was comfortable and clean. I noticed on my way out that a whole wing of the hotel is being renovated. I will go back if I can get in one of the new rooms and the wifi is improved. 
      ",disgru,2015-11-14
"Do not stay at this hotel. Today I went to the Dr. To find out what all these bites were. I have had them since the morning I left CA. He told me they were bed bug bites. Fortunately I have not gotten any new bites since my return so I don't think I had any hitchhikers. I stayed in room 143. In addition to bedbugs, the breakfast the offer is at a restaurant next door where the hostess was unbelievably rude and the food was awful. ",Debezog,2015-11-04
"Great place to stay friendly reception very prompt knowledgeable 
Room service staff was very good and friendly 
Size of refrigerator should be big ",Mumshad,2015-10-28
"This location appeared to be below capacity, yet I was given a room right next to a construction zone where rooms were being renovated. As a result, I was treated to loud hammering, loud saws, and yelling workers right outside my door in early in the morning. 

The room was riddled with cigarette burns on the carpet and sofa, and the bed had hair and food crumbs under the sheets. There was also some sort of substance splashed all over the bathroom door, and the edge of the bathtub was covered in cigarette stains.   The bathroom sink had so little water pressure that I was barely able to shave in the morning.

I was also puzzled by the fact that the employees allowed an unattended, seemingly abandoned piece of luggage to remain in the hallway near my room overnight. 

My stay here easily ranked in my top 3 worst, most abysmal hotel experiences. 
      ",disappointedD5088FE,2015-10-19
"I booked this Travelodge because of its location and good price. I found that despite the hotel being under renovation, the room was modern, the Internet was fast and the experience was good. To tell you how good the room was, I stayed a few nights later in a ""swanky"" hotel in Laguna Hills and despite its ritzy outside appearance, I found the Travelodge to be a better hotel experience! It's not much to look at right now because of renovation, but this Travelodge will provide a good low-cost hotel experience.",565johnn,2015-10-11
"First and foremost upon entering the lobby I noticed a young lady behind the desk, she wasn't rude but she was not helpful either. I noticed she might have had some preconceived notions by the room she attempted to give us. The room was old, smelly and rundown nothing as advertised on the website it looks like a 80s motel , a tube television, old bedding and than to add insult to injury they require credit card and or a deposit, what is being secured here? I expressed my dissatisfaction immediately upon the entrance in my room with Ray the condescending attendant. It was to late to cancel, I can't sleep the room is nasty and questionable. I would never ever ever patranize this business, my husband is a gold elite member and I'm shocked he was refused a upgrade after seeing this room and being told the pictures advertised are for upgraded rooms , what a sham. I'm posting pics of the real rooms which I thought would look like the site but it doesn't. ",lstuart942,2015-09-29
"I came her as I was working business during the day for a 4 day span of time. While the rooms are dated and in need of an overall, my room was clean, orderly and not bad for what I paid. It wan't a dirty dingy room and actually beyond the stale smell that went away once Turned on the air it was not as bad as others might say. That being said it was under construction, I was told the work out facility was closed, and breakfast was next door not but decent still. Looks like one whole section is being updated but no problems with noise here either. The staff was great and the pool and spa enjoyable. For being directly by the airport because I was only there at night I never had a problem with noise. The bed was comfortable and it met my needs. For a solo business trip overall not bad for the price, probably would stay here with my family but still not bad. I needed something I forgot and the staff at the office went out of there way to help, even left something behind and after calling they had it ready to pick up the next day. Good experience! Plus free wi-fi and hot breakfast (standard eggs, potato, meat, pancakes but more than i expected plus cereal and pastries).",bowman_chad,2015-09-22
"Air conditioning didn't work in the room and one of the shower head made a loud screaming like air noise. 

",crystalb353,2015-09-18
"I'm going to rate this place high, but people directly next to us in room 127 were up partying ALL night. I called front desk but did not appear they did anything, so my room was great but my stay was miserable 
      
      ",donaldp595,2015-09-10
Room was nice but smelled really bad of cigarettes and also really bad noise due to being next to the stairs. ,S1004XAdavide,2015-09-08
"The room was very clean the front desk girl is always pleasant and very professional and a pleasure to do business with. 

      ",melissarU8028GQ,2015-08-21
"This lodge was better than some, it was under renovation, and that area was fenced off and taped off. The room we had was clean and updated. The towel paper holder was about 3 inches from the floor. However, everything was available including luggage holder, microwave, fridge, several chairs, and it was nice for a one night stay. Didn't hear any outside noise on a Thursday night, as other guests had written. The price was a little steep, but with the fair in town, maybe not. And a number of rooms under renovation, maybe making up for that
",1mountainwoman,2015-08-17
"Room was clean and average priced. Check in was quick and the staff was courteous. The bed was comfortable. We almost chose another hotel because of some bad reviews, but since it was only one night and close to where we were going, we decided to try it. I would stay there again. our room was in the back, which I wasn't too crazy about, but there didn't seem to be any issues.",983adriennam,2015-08-16
"I chose the hotel for our last night of vacation to be near the airport. From what I observed they are doing renovations. Hopefully, it will help. Overall nothing too bad it was quiet and basically clean. It has very old furnishings and bathroom fixtures but everything was operational. We swam in the pool the hot tub looked a little if-y. But we got to the airport in 5 min at 6am which was the whole reason we were there. The people who worked there were all very friendly and helpful.",skh7000,2015-08-14
"We originally booked 5 days. We ended stayed one night. Hotel does not look good. Next morning, construction workers opened our room up with key. No privacy. I don't care if someone is staying in there they should knock and have courtesy rather than open the door up. We checked out immediately. We were not happy.",amandad843,2015-07-08
"The room smelled bad. I think the carpet hasnt been deodorized in sometime.
The covers were dark and not appealing. Its ok though because i chose the hotel because of the pool and the proximity of the beach. Breakfast was good and all employees we encountered were pleasant. Front desk attendant was helpful. This was 4th of july. ",javier151,2015-07-07
Great customer service with a warm greeting as you enter the lobby! Though the carpets are a little soiled but overall a comfortable stay. They're remodeling sections of the property and I'm looking forward to seeing the improvements. ,tackc2015,2015-06-21
"I first received a room that had a tobacco odor although I was told it should not have. I was put into another room without the odor but with a refrigerator that could not be temperature controlled. In a few days I was asked if I would mind changing rooms so the bathtub in my room could be repaired. I then moved to another room, and everything worked well. The laundry facility was good, as was the pool and spa. Although I rarely took advantage of it due to my schedule, the free breakfast each morning was a very nice touch. All hotel personnel were friendly and helpful and it was nice having a microwave and refrigerator in the room. The value was much better than a lot of surrounding hotels.",chuckh199,2015-06-16
"The room was very nice, the staff was nice and helpful. The price was reasonable for the area. The Internet was very slow and spotty. I appreciated that they gave a voucher for breakfast while the room is being remodeled. The only negative comment is the number of cars that are parked on the outside row, I think they may be rental cars but many appear not to have been driven in a while. One had at least one flat tire and layers of dirt on it. ",DanaM330,2015-06-15
"We were put in the back of the property.  There were at least six cars parked back there with no plates on them, (they looked to be abandoned or stolen) and three-four others that were obvious derelicts-flat tires, cobwebs, or under disintegrating tarps, etc.  It was obvious that no effort was made to clean this up.  Additionally, upon returning in the evening, there was a profusion of unsavory characters hanging out, arguing among themselves, and watching you come and go. I even walked over to one individual, who walked away from our room upon driving up, and who later got in a car and stopped and watched us unload.  He drove off.  I am a retired Sheriff's Officer, and I could not recommend ANYONE staying here.  Additionally, the room was FILTHY, the shower was almost inoperable-no control over hot/cold.  I have never been so glad to have been armed.  You take your life in your hands here.",R6857XEallanc,2015-06-10
"Very spacious, well kept. No ventilation in bathroom however. Although labeled non-smoking, it definitely had a heavy smoking scent ...",575qiul,2015-05-26
"Great Staff! They were super helpful and attentive. From the front staff, to the cleaning staff to the driver that drove us to the airport on the 18th of May. 
They were a fantastic group and made the stay so easy. 
The breakfast was great-but limited. I would have liked more healthy choices instead of just eggs/hashbrowns/pancakes. Oatmeal or fruit would been nice but because of the remodeling, we understand the situation. The restaurant Bill's Burgers was excellent as well. They were very nice and very welcoming. ",793marcelah,2015-05-20
"Costa Mesa Travelodge is undergoing some renovations. The new rooms, if you get booked in one, are very nice; however, if you were unlucky like I was, you'll be put in a beat-up, stained room that dates easily to the 1950s. Though the guestroom was clean when I arrived, there were strange reddish-brown stains on the ceiling, the shower was very old and made high pitched noises when turned on, the guest in the neighboring room was smoking in the non-smoking section, and I was confronted with insects throughout the room. When I called the front desk to inquire about cab service in the area, the receptionist flatly said that she ""didn't know about this"" and hung up on me. 

Travelodge Costa Mesa should not be booking guests in their old rooms. It wouldn't be as big of a deal, except that I found out about the new rooms through colleagues who were also staying at the hotel, booked in the new rooms at the same price that I paid. ",741arielw,2015-05-20
"This was my worst hotel experience , dirty , smoke smell,old carpets, room stinks, very old and damage furniture, trash under the bed, spurs of very hot water at the time of showering I had to use the ice bucket to rinse to prevent burn eruptions on my skin, towels like sandpaper, no continental breakfast, No laundry after 9:00 pm

From desk not interested in helping,  huge pot holes in parking driveway,
Suttle not available etc terrible service it seems that they are going  out of business. ",28fernandol,2015-03-27
"Overall nice room. The staff are friendly and very accommodating. I think for the price this is a lovely place to stay with convenience to Newport, Huntington and Laguna Beaches. Also make sure you try out TK Burgers on Bristol St. when you stay at this hotel. Delicious Burgers and awesome staff as well. I will be staying at this hotel again and again. ",N8716WFkathyb,2015-03-26
"This place is a joke! The bathroom was old and rusty. The handles for the shower were laden with rust inside. The drain was black. The tile was dirty. The plug shorted out every time I used it. Try flat ironing your hair with the iron shorting out every couple of minutes. The lights would turn off everytime I plugged something in. I would then spend a few minutes trying to keep the lights on. 
There was no air-conditioning in the rooms. It gets hot in those rooms! Also, i thought there was breakfast included. They failed to mention to me when I checked in that their breakfast room was under construction. Whick is 2 rooms together to make the breakfast area. I had to go to the lobby in the morning, get a voucher then go next door for breakfast ( a restaurant). Didn't have time to wait for the restaurant to cook the oe of 2 meals you can choose from.
Don't be fooled by the decent looking lobby. The whole place is under construction. They even turned off the water for 2 days from 11-5. To top it off there is no elevator. Alot of fun going up the stairs with my big suitcase to the 2nd floor.
The location however was perfect for my needs. I was there for business. That's the only positive thing I can say.",171nadiac,2015-03-15
used points again and was not given the room reserved. at first was put in the construction area. AGAIN.....disappointed. I wish for once it would all go smooth. Thinking about trying another hotel chain. Sorry.,mariannetodd,2015-03-06
Very nice hotel. The only thing is that it seems that the parking has become over crowed and i see the same vehicles there every time i have stayed. Seems like a lot of work trucks and cars. So it has made it hard to park close to your room sometimes.  But i still enjoy my stay each time. ,657kimberlyb,2015-03-02
Overall I liked this motel however I had reserved a smoking room and did not get. Friendly friendly front desk girl.,jamessn2015,2015-02-24
"Room was clean and staff pleasant but other than that, not so good. TV remote did not work well and I couldn't charge any devices because the two accessible outlets would not hold a plug - they simply fell out when I tried to plug anything in. Also service did not leave towels",jtd2015,2015-02-21
"I do not like because it under repair. 
I have to check in and come in in two seperated work. 

The room is dirty and old.
I do not try breakfast because they ask me to go to another place.
The air condition is old and noise.
The hotel is nearby airport so sometime you have to awake because of the airjet noise",ph_mth_nhl,2015-02-19
"I had stayed at this hotel before and it was ok for the price. I work in SoCal so I stayed for 6 days. I don't know what happened but this hotel has gone dramatically downhill. Dirty room, questionable bed linens, old bagels, brown bananas, no moisturizer, shampoo and coffee in the room each day.  The last night the hotel caught fire and they relocated me to the Starr Inn that was about 10 times worse (if you can believe it).  A hooker-like hotel. Absolutely disgusting.  I will never stay at this hotel again.",Expedition507927,2015-02-18
"If I can get the right price online, when needed I pick this Travelodge to stay in.  I can't believe how nice the rooms are now after remodeling and glad the price was reasonable.",420cynthial,2015-02-16
"I've stayed here several times, however recently I have noticed that perhaps some maintenance is being ignored.  Toilet and sink both slow draining. Parking is problem because of rental cars taking spaces (car rental is tenant) and more than usual guest noise from adjoining room at odd hours, i.e. 3 a.m.  Desk personnel were cordial and friendly, but ""free"" breakfast marginal, at best, providing few choices.  Can't beat the price, but really superficial.  Room was clean and internet access good..
              ",726georgea,2015-02-13
"This is a Travelodge, It's not a Ritz Carlton. If you don't confuse the too, you will find this to be a good value. The room I was in (215) appears to have been redone recently. It faces the golf course, so traffic noise was not an issue. I needed to a place sleep, as I was attending a seminar at the Westin South Coast Plaza (about ten minutes away) the next morning, and I wasn't interesting in spening the $200+ that the Westin was chargin for a room. This Travelodge serves breakfast, but I did not have time to try it so I can't comment on it. I would surely stay here again if in needed a hotel in the area.
              ",psptraveler,2015-02-08
"I chose this hotel because I had an early flight out of Orange County Airport, it was the closest hotel I could find. Based on the price I had expected it to be less, but the room are clean an comfortable, the whole building is well maintained and decorated, friendly service, breakfast included and a shuttle service to and from the airport (not on Sundays). I was pleasantly surprised with the quality I got for my money.",V1864ZKrobertm,2015-01-29
We needed a clean and quiet place for a good night's sleep before an athletic event.  The bed and pillows were extremely comfortable and the complimentary breakfast helped us get on our way quickly.  It was what wee needed.,busymom5,2015-01-27
"I had room #136 for only one night , The basic's  .. check in was easy, the front desk clerk very friendly and gave me a free upgrade. 
The room appeared to be neat and clean , bed comfortable.  I had to check out early . later that night when I arrived home, I noticed several bites on my body.  ( I did not stay at another hotel before or after)  I did wait 3 days to call thinking the irritations would go away. When I called the hotel back I spoke to the front desk clerk ""Cynithia"" who didn't seem concerned . She took my number and when I mentioned doing an online review her attitude was ""Whatever"" 
I did not try the breakfast , The positives, across the street from fast food and 7-11 .
I LOVE  staying at Travellodge  but will NEVER return to this one .",brkinlv,2015-01-14
The room was clean and pretty nice but the mattress wasn't the best feeling to me and the breakfast was a little disappointing :/,lacieg2015,2015-01-13
"Everything was GREAT, except for the insect I saw in the bathroom and breakfast was not that good.
              ",MohammedAl-sammak,2015-01-06
